field_id,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,crop_id
5730,42.333333333333336,40.47222222222222,44.083333333333336,54.80555555555556,56.111111111111114,63.833333333333336,72.88888888888889,68.08333333333333,78.83333333333333,13.333333333333334,80.22222222222223,63.111111111111114,2
5731,42.0,40.1764705882353,43.1764705882353,51.705882352941174,53.705882352941174,63.35294117647059,73.05882352941177,68.29411764705883,79.58823529411765,14.0,77.52941176470588,59.76470588235294,2
5732,42.69230769230769,39.69230769230769,42.07692307692308,50.15384615384615,52.0,58.76923076923077,66.53846153846153,61.61538461538461,71.84615384615384,13.0,75.0,60.15384615384615,2
5733,42.28125,39.552083333333336,42.0,52.0,55.083333333333336,62.65625,71.69791666666667,68.04166666666667,80.22916666666667,15.625,91.5,66.70833333333333,1
5734,41.354838709677416,38.935483870967744,41.225806451612904,51.685483870967744,53.62903225806452,60.13709677419355,68.89516129032258,65.66129032258064,76.81451612903226,15.024193548387096,94.55645161290323,71.93548387096774,1
5735,42.34193548387097,39.21935483870968,38.903225806451616,44.61290322580645,44.73548387096774,47.96774193548387,54.29032258064516,51.406451612903226,60.174193548387095,11.825806451612904,71.49677419354839,54.30967741935484,2
5736,42.0,39.786407766990294,39.66990291262136,45.42718446601942,45.29126213592233,48.66019417475728,54.53398058252427,52.0873786407767,60.38834951456311,11.29126213592233,70.52427184466019,51.95145631067961,2
5738,42.892561983471076,40.51239669421488,41.107438016528924,47.78512396694215,48.01652892561984,52.72727272727273,59.578512396694215,56.768595041322314,66.1900826446281,12.206611570247935,74.59504132231405,54.78512396694215,1
5739,41.212765957446805,37.276595744680854,36.223404255319146,40.12765957446808,40.42553191489362,44.08510638297872,49.648936170212764,46.48936170212766,54.138297872340424,11.03191489361702,56.04255319148936,42.670212765957444,2
5740,43.45,41.1,42.35,50.075,50.675,56.6,64.225,61.225,70.75,12.975,74.15,54.85,2
5741,43.35,41.68333333333333,43.28333333333333,51.05,51.45,57.25,64.58333333333333,61.7,71.26666666666667,12.966666666666667,75.88333333333334,56.88333333333333,1
5742,42.4,42.62222222222222,46.733333333333334,61.51111111111111,62.888888888888886,68.81111111111112,78.06666666666666,75.66666666666667,87.66666666666667,16.377777777777776,103.0,76.43333333333334,1
5744,41.0,37.854166666666664,37.53125,42.479166666666664,43.229166666666664,48.65625,54.802083333333336,52.197916666666664,60.708333333333336,11.71875,66.4375,49.9375,2
5746,40.1875,36.075,35.1375,39.075,39.6125,44.5625,50.2125,46.925,55.2375,11.05,58.325,44.475,1
5747,41.0,37.45038167938932,37.0,41.656488549618324,42.045801526717554,46.79389312977099,52.847328244274806,50.030534351145036,58.31297709923664,11.19083969465649,64.21374045801527,49.61832061068702,1
5748,41.813559322033896,40.20338983050848,42.440677966101696,52.271186440677965,53.101694915254235,60.28813559322034,68.69491525423729,65.27118644067797,75.47457627118644,12.525423728813559,77.45762711864407,58.186440677966104,2
5749,42.10958904109589,39.50684931506849,41.342465753424655,49.082191780821915,51.013698630136986,59.42465753424658,67.95890410958904,64.28767123287672,74.35616438356165,12.67123287671233,74.34246575342466,55.054794520547944,2
5751,42.75,41.125,43.25,52.375,52.625,60.125,68.125,64.625,73.875,13.0,74.875,56.625,2
5752,47.608695652173914,46.608695652173914,49.71739130434783,60.21739130434783,62.71739130434783,69.69565217391305,76.82608695652173,74.1304347826087,83.04347826086956,18.434782608695652,89.8913043478261,69.41304347826087,1
5753,38.11538461538461,34.67948717948718,35.14957264957265,40.534188034188034,42.26923076923077,50.1025641025641,57.111111111111114,54.93589743589744,62.833333333333336,14.179487179487179,71.3931623931624,54.94444444444444,1
5754,38.52272727272727,35.21212121212121,35.93939393939394,43.57575757575758,45.0,49.78030303030303,55.72727272727273,53.803030303030305,61.65909090909091,14.363636363636363,78.61363636363636,63.34848484848485,2
5755,39.114583333333336,36.916666666666664,38.989583333333336,49.760416666666664,52.385416666666664,60.208333333333336,68.08333333333333,66.26041666666667,75.6875,16.458333333333332,87.88541666666667,67.1875,1
5756,40.9078947368421,39.8421052631579,43.223684210526315,56.76315789473684,57.73684210526316,62.6578947368421,70.88157894736842,68.42105263157895,79.10526315789474,14.460526315789474,91.25,65.73684210526316,1
5757,40.98717948717949,41.294871794871796,45.92307692307692,62.37179487179487,63.717948717948715,69.2051282051282,78.37179487179488,75.38461538461539,87.1025641025641,15.743589743589743,95.1025641025641,65.7051282051282,1
5758,40.509433962264154,37.43396226415094,40.0377358490566,48.81132075471698,52.84905660377358,61.60377358490566,69.88679245283019,65.37735849056604,76.45283018867924,14.471698113207546,83.75471698113208,58.9811320754717,2
5760,44.19230769230769,44.08974358974359,46.34615384615385,56.26923076923077,57.30769230769231,64.98717948717949,73.53846153846153,70.12820512820512,80.8974358974359,14.064102564102564,75.85897435897436,52.8974358974359,1
5762,44.0,42.044444444444444,43.06666666666667,50.28888888888889,51.44444444444444,57.55555555555556,64.46666666666667,60.24444444444445,70.15555555555555,13.0,68.84444444444445,52.44444444444444,2
5763,43.785714285714285,41.357142857142854,41.857142857142854,48.404761904761905,49.142857142857146,54.833333333333336,61.666666666666664,58.26190476190476,67.02380952380952,12.785714285714286,65.30952380952381,49.42857142857143,2
5765,44.71212121212121,44.5,47.90909090909091,59.57575757575758,60.515151515151516,66.54545454545455,75.01515151515152,71.39393939393939,82.89393939393939,14.696969696969697,94.51515151515152,76.16666666666667,1
5766,42.0,37.6551724137931,39.48275862068966,40.55172413793103,46.44827586206897,66.79310344827586,80.48275862068965,76.3103448275862,87.75862068965517,14.689655172413794,73.3103448275862,48.6551724137931,4
5767,43.21311475409836,39.50819672131148,38.032786885245905,41.114754098360656,40.52459016393443,43.34426229508197,48.31147540983606,45.885245901639344,52.442622950819676,11.0,66.67213114754098,52.868852459016395,1
5768,42.982142857142854,38.839285714285715,37.42857142857143,40.732142857142854,40.55357142857143,43.25,48.42857142857143,46.142857142857146,53.125,11.0,67.08928571428571,53.642857142857146,1
5769,44.0,42.2906976744186,45.13953488372093,55.86046511627907,56.81395348837209,62.174418604651166,70.56976744186046,66.80232558139535,78.27906976744185,13.569767441860465,89.55813953488372,67.97674418604652,2
5770,42.3525641025641,39.75,41.44871794871795,49.92948717948718,51.22435897435897,57.1025641025641,65.01923076923077,61.6025641025641,72.44871794871794,12.76923076923077,82.35897435897436,60.64102564102564,2
5771,44.36842105263158,41.578947368421055,44.31578947368421,53.60526315789474,55.3421052631579,61.36842105263158,69.52631578947368,64.57894736842105,76.07894736842105,13.368421052631579,84.65789473684211,65.65789473684211,13
5772,43.88405797101449,42.01449275362319,44.028985507246375,51.82608695652174,52.73913043478261,58.88405797101449,66.6086956521739,62.31884057971015,72.71014492753623,13.028985507246377,81.20289855072464,62.768115942028984,2
5773,42.89370078740158,41.1496062992126,42.78740157480315,51.13385826771653,51.20472440944882,55.92125984251968,63.07874015748032,59.881889763779526,69.98031496062993,12.393700787401574,80.48818897637796,60.68503937007874,1
5774,42.459915611814345,39.22362869198312,39.81434599156118,46.49367088607595,47.53586497890296,52.447257383966246,59.130801687763714,55.780590717299575,64.83966244725738,12.759493670886076,70.91983122362869,56.540084388185655,1
5775,42.0,38.785714285714285,39.357142857142854,44.57142857142857,45.07142857142857,48.42857142857143,54.42857142857143,50.714285714285715,58.714285714285715,11.428571428571429,64.92857142857143,49.357142857142854,1
5776,42.0,39.0,39.42857142857143,45.42857142857143,45.5,48.92857142857143,54.57142857142857,52.07142857142857,59.57142857142857,11.642857142857142,65.85714285714286,50.214285714285715,1
5777,42.0,37.4,37.4,40.8,42.6,45.6,52.0,47.5,56.0,11.0,56.8,41.2,1
5778,42.0,37.8,37.9,42.4,43.1,46.6,52.1,48.85,57.0,12.0,62.2,45.6,1
5779,42.2,37.68,37.88,42.44,43.76,46.8,52.8,49.12,58.16,12.2,62.48,45.12,1
5780,42.03846153846154,38.46153846153846,38.84615384615385,43.92307692307692,44.61538461538461,47.69230769230769,53.30769230769231,50.23076923076923,58.30769230769231,11.346153846153847,63.61538461538461,47.46153846153846,4
5781,43.0,40.21739130434783,41.130434782608695,49.65217391304348,50.34782608695652,55.47826086956522,62.78260869565217,60.608695652173914,71.21739130434783,13.0,88.73913043478261,66.47826086956522,1
5782,43.0,40.74418604651163,42.23255813953488,51.86046511627907,52.72093023255814,57.51162790697674,65.02325581395348,62.325581395348834,73.53488372093024,13.837209302325581,91.65116279069767,68.48837209302326,2
5783,43.0,39.92307692307692,40.69230769230769,48.84615384615385,50.46153846153846,56.30769230769231,64.07692307692308,61.53846153846154,72.6923076923077,14.0,92.0,68.84615384615384,2
5784,43.0,40.75675675675676,42.108108108108105,51.78378378378378,52.32432432432432,57.432432432432435,64.78378378378379,62.648648648648646,73.4054054054054,13.891891891891891,91.27027027027027,68.21621621621621,2
5786,43.0,40.69387755102041,41.755102040816325,50.69387755102041,51.61224489795919,56.40816326530612,64.0,61.53061224489796,72.48979591836735,13.285714285714286,90.53061224489795,67.85714285714286,2
5787,42.18571428571428,38.9,39.357142857142854,46.2,46.67142857142857,51.357142857142854,58.4,55.48571428571429,65.44285714285714,13.057142857142857,79.51428571428572,62.114285714285714,2
5788,43.05882352941177,40.411764705882355,42.529411764705884,49.705882352941174,52.0,63.411764705882355,72.23529411764706,69.47058823529412,80.6470588235294,13.941176470588236,85.76470588235294,61.64705882352941,4
5789,43.808510638297875,42.340425531914896,44.702127659574465,55.638297872340424,56.42553191489362,62.234042553191486,70.65957446808511,67.68085106382979,79.14893617021276,14.0,97.70212765957447,75.25531914893617,2
5790,43.333333333333336,41.24074074074074,43.333333333333336,52.48148148148148,53.03703703703704,58.648148148148145,65.77777777777777,62.851851851851855,72.42592592592592,13.0,79.96296296296296,61.907407407407405,2
5791,44.0,42.26315789473684,45.1578947368421,54.8421052631579,54.78947368421053,61.421052631578945,68.94736842105263,65.26315789473684,74.57894736842105,13.0,81.73684210526316,63.36842105263158,2
5792,43.666666666666664,41.333333333333336,43.1025641025641,51.46153846153846,51.64102564102564,56.256410256410255,63.56410256410256,60.05128205128205,70.28205128205128,12.666666666666666,83.15384615384616,66.58974358974359,13
5794,44.0,42.22222222222222,44.22222222222222,52.77777777777778,52.55555555555556,56.666666666666664,64.44444444444444,61.0,71.22222222222223,13.0,82.55555555555556,66.0,13
5795,44.0,41.625,43.375,51.3125,51.875,56.125,63.75,59.875,70.125,13.0,81.375,65.625,13
5796,44.0,42.291666666666664,44.125,52.708333333333336,52.666666666666664,56.833333333333336,64.25,60.791666666666664,71.0,13.0,82.33333333333333,66.16666666666667,13
5797,44.0,41.73076923076923,43.80769230769231,52.0,52.26923076923077,57.0,64.42307692307692,60.53846153846154,71.11538461538461,13.0,82.46153846153847,65.76923076923077,13
5798,40.45454545454545,37.42657342657343,39.06293706293706,46.84615384615385,47.44055944055944,51.46153846153846,57.9020979020979,55.7972027972028,64.64335664335664,13.853146853146853,85.07692307692308,70.17482517482517,1
5799,39.80769230769231,34.46153846153846,33.53846153846154,37.88461538461539,37.73076923076923,41.42307692307692,46.57692307692308,43.15384615384615,49.76923076923077,10.0,47.84615384615385,35.80769230769231,1
5800,41.16,37.92,39.36,46.6,47.36,52.52,59.28,55.44,64.0,11.88,66.6,52.04,8
5802,38.68333333333333,33.46666666666667,32.0,35.266666666666666,35.61666666666667,39.291666666666664,43.80833333333333,40.55,47.05833333333333,9.891666666666667,46.30833333333333,34.40833333333333,2
5803,41.377990430622006,38.5311004784689,40.569377990430624,49.63157894736842,51.4066985645933,57.67942583732057,66.02870813397129,63.995215311004785,74.84210526315789,14.555023923444976,95.67464114832536,72.59808612440192,4
5804,41.70666666666666,38.733333333333334,41.946666666666665,53.413333333333334,54.84,60.18666666666667,68.4,65.48,76.2,15.0,100.10666666666667,79.28,4
5806,40.054545454545455,35.49090909090909,34.4,38.27272727272727,38.654545454545456,42.2,47.018181818181816,43.345454545454544,50.50909090909091,10.0,48.872727272727275,37.14545454545455,1
5807,42.78313253012048,40.18674698795181,42.403614457831324,51.24698795180723,52.096385542168676,56.71084337349398,64.12048192771084,59.897590361445786,70.21686746987952,12.686746987951807,79.3855421686747,61.81325301204819,2
5808,41.345454545454544,38.163636363636364,38.551515151515154,43.8,43.67878787878788,47.012121212121215,52.987878787878785,50.018181818181816,57.95151515151515,11.012121212121212,65.43636363636364,49.224242424242426,2
5809,42.0,39.196969696969695,40.24242424242424,46.984848484848484,47.75757575757576,51.63636363636363,58.54545454545455,54.72727272727273,64.87878787878788,12.0,71.54545454545455,53.03030303030303,2
5810,43.707317073170735,39.6260162601626,38.959349593495936,43.28455284552845,44.83739837398374,50.016260162601625,54.96747967479675,52.764227642276424,59.89430894308943,14.926829268292684,63.82113821138211,48.51219512195122,2
5811,46.45,44.15,46.9,54.9,57.2,65.65,72.7,69.25,78.4,18.6,80.75,63.75,2
5812,44.79220779220779,41.72727272727273,41.72727272727273,47.142857142857146,48.311688311688314,53.33766233766234,58.84415584415584,56.87012987012987,64.45454545454545,15.597402597402597,72.05194805194805,56.5974025974026,1
5814,47.6875,43.4375,44.875,51.0625,56.375,67.0625,73.375,69.8125,79.9375,19.3125,80.3125,61.9375,2
5815,43.126315789473686,40.189473684210526,40.421052631578945,45.642105263157895,46.07368421052632,50.463157894736845,57.31578947368421,54.48421052631579,63.45263157894737,12.0,74.26315789473684,55.76842105263158,2
5816,41.72185430463576,38.311258278145694,39.74834437086093,39.347682119205295,45.629139072847686,64.19536423841059,74.49668874172185,70.43708609271523,81.33774834437087,13.701986754966887,66.18211920529801,43.17880794701987,2
5817,43.578947368421055,40.78195488721804,40.962406015037594,46.338345864661655,46.578947368421055,51.00751879699248,57.82706766917293,55.278195488721806,64.32330827067669,11.849624060150376,76.69924812030075,57.954887218045116,1
5818,43.828125,40.6875,40.25,45.515625,45.265625,49.234375,54.9375,52.109375,60.125,12.0,73.25,58.4375,1
5819,41.0,37.21917808219178,36.789954337899545,41.945205479452056,42.10045662100457,46.45205479452055,52.32876712328767,49.57534246575342,57.9634703196347,11.082191780821917,66.14155251141553,48.8675799086758,2
5820,41.17985611510792,37.69064748201439,37.46762589928058,42.94964028776978,43.0,46.89208633093525,52.76258992805755,50.05035971223022,58.52517985611511,11.071942446043165,67.9568345323741,50.47482014388489,2
5822,41.982142857142854,39.857142857142854,40.517857142857146,46.410714285714285,45.892857142857146,50.035714285714285,56.607142857142854,53.982142857142854,62.57142857142857,11.553571428571429,72.41071428571429,57.92857142857143,13
5823,41.275862068965516,37.34051724137931,36.85344827586207,40.9698275862069,40.758620689655174,44.077586206896555,49.560344827586206,46.55603448275862,54.42672413793103,10.719827586206897,60.55172413793103,47.58620689655172,1
5824,42.0,39.25,40.392857142857146,46.857142857142854,47.25,53.607142857142854,60.392857142857146,57.285714285714285,66.07142857142857,12.0,69.57142857142857,53.642857142857146,2
5825,42.3125,40.25,41.59375,49.125,49.09375,54.34375,60.96875,58.125,67.21875,12.0,71.6875,56.46875,2
5826,43.0,41.17142857142857,43.4,50.17142857142857,51.285714285714285,62.05714285714286,70.54285714285714,65.74285714285715,76.97142857142858,14.0,76.82857142857142,57.114285714285714,4
5827,39.76923076923077,36.21153846153846,36.46153846153846,42.71153846153846,43.13461538461539,47.28846153846154,53.13461538461539,49.82692307692308,57.25,10.442307692307692,58.51923076923077,46.17307692307692,2
5829,40.955555555555556,39.044444444444444,40.68888888888889,49.44444444444444,49.55555555555556,54.0,60.733333333333334,57.84444444444444,66.0,11.71111111111111,68.31111111111112,52.22222222222222,2
5831,45.3125,44.0625,46.4375,55.375,55.8125,62.375,70.25,67.0625,77.6875,14.4375,88.1875,69.625,13
5834,42.0,39.680851063829785,42.56382978723404,55.212765957446805,56.691489361702125,61.8936170212766,70.68085106382979,67.91489361702128,79.14893617021276,15.0,100.32978723404256,78.08510638297872,1
5835,39.0,34.86153846153846,35.09230769230769,40.10769230769231,40.50769230769231,43.215384615384615,48.76923076923077,46.46153846153846,54.09230769230769,11.753846153846155,71.87692307692308,58.46153846153846,1
5836,39.0,34.96842105263158,35.62105263157895,41.084210526315786,41.31578947368421,44.36842105263158,49.94736842105263,47.578947368421055,55.136842105263156,12.0,72.52631578947368,58.48421052631579,1
5837,44.21568627450981,41.8235294117647,41.31372549019608,43.96078431372549,46.745098039215684,60.84313725490196,68.92156862745098,65.2156862745098,74.49019607843137,17.784313725490197,62.21568627450981,43.84313725490196,2
5838,44.76470588235294,41.64705882352941,41.05882352941177,45.76470588235294,47.470588235294116,53.294117647058826,58.470588235294116,56.64705882352941,63.88235294117647,14.764705882352942,60.76470588235294,44.294117647058826,2
5839,45.6551724137931,43.689655172413794,44.44827586206897,52.55172413793103,54.51724137931034,61.724137931034484,68.10344827586206,65.72413793103448,73.82758620689656,16.655172413793103,74.86206896551724,54.6551724137931,1
5841,40.022222222222226,36.68888888888889,36.31111111111111,40.91111111111111,42.37777777777778,48.577777777777776,55.022222222222226,51.44444444444444,60.17777777777778,11.0,58.2,42.666666666666664,1
5842,42.59375,39.916666666666664,42.229166666666664,52.229166666666664,53.447916666666664,58.875,67.05208333333333,64.58333333333333,74.90625,13.25,92.4375,68.75,1
5843,42.5,40.60526315789474,43.28947368421053,54.526315789473685,55.13157894736842,60.76315789473684,68.76315789473684,66.10526315789474,75.97368421052632,13.342105263157896,92.65789473684211,70.21052631578948,2
5844,43.666666666666664,42.18181818181818,45.24242424242424,57.121212121212125,57.93939393939394,64.54545454545455,73.15151515151516,70.93939393939394,81.63636363636364,14.393939393939394,93.72727272727273,68.15151515151516,2
5845,42.422222222222224,38.55555555555556,39.93333333333333,47.68888888888889,48.93333333333333,53.733333333333334,60.62222222222222,57.68888888888889,67.04444444444445,13.0,83.82222222222222,64.26666666666667,1
5848,42.98571428571429,41.52857142857143,43.32857142857143,51.8,51.614285714285714,55.65714285714286,62.31428571428572,59.4,68.52857142857142,12.371428571428572,75.35714285714286,57.15714285714286,2
5849,45.0,45.12820512820513,48.17948717948718,57.205128205128204,57.64102564102564,66.38461538461539,75.41025641025641,73.25641025641026,83.05128205128206,15.0,90.41025641025641,67.6923076923077,2
5850,45.23809523809524,44.26190476190476,47.23809523809524,54.523809523809526,56.357142857142854,67.80952380952381,76.97619047619048,73.52380952380952,84.83333333333333,15.0,88.11904761904762,63.785714285714285,2
5851,44.67391304347826,44.30434782608695,47.65217391304348,54.95652173913044,56.73913043478261,70.78260869565217,81.34782608695652,77.71739130434783,89.34782608695652,16.0,88.32608695652173,64.1086956521739,2
5852,45.69565217391305,44.34782608695652,47.130434782608695,55.30434782608695,55.73913043478261,65.73913043478261,75.17391304347827,72.08695652173913,82.69565217391305,15.08695652173913,88.56521739130434,67.1304347826087,2
5853,46.0,44.89855072463768,48.69565217391305,61.85507246376812,63.710144927536234,70.3768115942029,77.3623188405797,74.01449275362319,83.6086956521739,18.115942028985508,94.95652173913044,75.95652173913044,1
5855,41.18292682926829,37.24390243902439,37.48780487804878,44.609756097560975,45.573170731707314,50.36585365853659,57.609756097560975,55.40243902439025,65.28048780487805,13.207317073170731,85.1951219512195,66.3048780487805,2
5856,41.10526315789474,37.14736842105263,37.61052631578947,44.38947368421053,45.873684210526314,50.873684210526314,57.72631578947368,55.33684210526316,65.45263157894736,13.578947368421053,85.70526315789473,66.11578947368422,2
5857,40.440677966101696,36.74576271186441,37.40677966101695,42.25,44.970338983050844,54.978813559322035,63.5,60.69915254237288,71.21186440677967,14.004237288135593,80.14830508474576,58.25,2
5858,39.45,35.95,35.2,39.7,39.9,44.75,50.85,47.75,56.4,11.55,69.95,54.3,2
5859,39.44827586206897,35.0,36.06896551724138,35.58620689655172,39.58620689655172,58.48275862068966,70.13793103448276,67.3103448275862,76.37931034482759,13.551724137931034,68.58620689655173,46.37931034482759,1
5861,39.666666666666664,36.5,36.9,41.63333333333333,42.56666666666667,49.666666666666664,58.13333333333333,53.0,64.33333333333333,13.2,75.73333333333333,57.5,1
5862,39.714285714285715,35.42857142857143,36.57142857142857,37.285714285714285,41.0,59.904761904761905,71.9047619047619,68.0,78.80952380952381,12.761904761904763,71.04761904761905,48.476190476190474,1
5864,45.36363636363637,43.06060606060606,43.57575757575758,49.90909090909091,51.0,55.666666666666664,61.60606060606061,60.09090909090909,68.0909090909091,16.727272727272727,77.36363636363636,60.515151515151516,1
5865,44.06293706293706,41.55244755244755,41.61538461538461,47.17482517482517,47.3986013986014,51.48251748251748,57.86713286713287,55.10489510489511,63.03496503496503,12.041958041958042,69.65034965034965,53.23076923076923,13
5866,45.575,43.675,44.875,51.975,51.9,56.75,63.325,59.85,67.975,13.0,74.9,58.6,2
5867,45.816901408450704,44.11267605633803,45.50704225352113,52.87323943661972,52.74647887323944,57.50704225352113,64.02816901408451,60.436619718309856,68.77464788732394,13.056338028169014,74.25352112676056,57.71830985915493,2
5868,43.113207547169814,44.37735849056604,46.924528301886795,56.094339622641506,56.56603773584906,65.58490566037736,73.71698113207547,71.9245283018868,81.13207547169812,14.226415094339623,76.18867924528301,53.15094339622642,1
5869,43.38,40.05,39.82,44.84,45.6,50.94,56.89,53.86,62.04,12.69,66.54,50.89,1
5870,42.5,38.98076923076923,38.11538461538461,41.98076923076923,42.30769230769231,46.76923076923077,51.88461538461539,49.01923076923077,56.26923076923077,11.711538461538462,61.42307692307692,47.84615384615385,1
5871,44.0,45.69230769230769,49.38461538461539,61.57692307692308,61.94230769230769,70.21153846153847,79.15384615384616,77.42307692307692,86.98076923076923,14.653846153846153,82.86538461538461,57.21153846153846,1
5872,42.70873786407767,39.067961165048544,38.33980582524272,42.271844660194176,42.54368932038835,46.689320388349515,51.95145631067961,49.310679611650485,56.320388349514566,11.398058252427184,61.52427184466019,47.85436893203884,1
5873,42.583333333333336,39.333333333333336,38.708333333333336,43.0625,43.416666666666664,47.583333333333336,53.0625,50.708333333333336,57.5625,12.166666666666666,63.125,48.979166666666664,8
5874,43.71739130434783,40.5,41.23913043478261,47.26086956521739,47.73913043478261,52.108695652173914,58.71739130434783,55.130434782608695,64.8913043478261,12.043478260869565,75.91304347826087,58.54347826086956,13
5875,43.0,41.06666666666667,42.766666666666666,51.15,51.266666666666666,55.93333333333333,63.266666666666666,60.083333333333336,69.75,13.0,73.88333333333334,56.833333333333336,2
5876,43.0,39.32142857142857,39.607142857142854,45.142857142857146,45.642857142857146,49.142857142857146,55.642857142857146,52.285714285714285,61.214285714285715,12.0,66.92857142857143,53.714285714285715,8
5877,45.95172413793104,43.6551724137931,44.04137931034483,50.889655172413796,52.42068965517242,58.69655172413793,64.70344827586207,61.99310344827586,70.40689655172413,15.972413793103449,70.09655172413792,51.38620689655173,1
5878,47.608695652173914,46.21739130434783,48.34782608695652,57.04347826086956,59.08695652173913,65.76086956521739,72.58695652173913,69.8695652173913,79.54347826086956,18.0,86.04347826086956,66.95652173913044,2
5879,44.52173913043478,41.289855072463766,41.41304347826087,48.8768115942029,50.44202898550725,55.927536231884055,61.528985507246375,59.072463768115945,66.6376811594203,15.492753623188406,67.92753623188406,49.369565217391305,2
5880,39.67123287671233,36.26027397260274,36.56164383561644,41.71232876712329,41.78082191780822,44.726027397260275,50.6986301369863,48.31506849315068,56.19178082191781,11.67123287671233,70.12328767123287,53.71232876712329,1
5882,39.950819672131146,36.35245901639344,36.76229508196721,42.614754098360656,43.02459016393443,46.31967213114754,52.368852459016395,49.67213114754098,57.90163934426229,12.21311475409836,68.57377049180327,51.09836065573771,8
5884,39.80769230769231,36.03846153846154,36.76923076923077,42.6025641025641,43.0,46.37179487179487,51.91025641025641,49.52564102564103,57.666666666666664,12.166666666666666,74.53846153846153,59.717948717948715,1
5885,40.21176470588235,38.28235294117647,40.082352941176474,48.77647058823529,48.705882352941174,52.78823529411765,59.38823529411765,57.588235294117645,66.16470588235295,13.117647058823529,83.81176470588235,66.17647058823529,2
5886,42.833333333333336,40.46376811594203,40.82608695652174,47.0,46.77536231884058,50.48550724637681,57.10144927536232,54.84782608695652,63.78260869565217,11.833333333333334,75.97826086956522,56.67391304347826,2
5888,43.865979381443296,42.51546391752577,45.95876288659794,57.649484536082475,58.8041237113402,64.45360824742268,73.0721649484536,69.74226804123711,81.57731958762886,14.02061855670103,95.96907216494846,74.78350515463917,2
5889,41.0,37.07142857142857,36.607142857142854,41.535714285714285,41.857142857142854,45.214285714285715,51.17857142857143,48.57142857142857,56.857142857142854,11.428571428571429,67.5,51.0,2
5890,43.54587155963303,41.03669724770642,42.04587155963303,49.08715596330275,49.330275229357795,54.22935779816514,61.30733944954128,58.27064220183486,67.73853211009174,12.155963302752294,75.3348623853211,58.84403669724771,2
5891,43.0,40.888888888888886,41.96296296296296,48.7037037037037,49.370370370370374,55.46296296296296,62.96296296296296,60.2962962962963,70.31481481481481,12.37037037037037,75.94444444444444,56.81481481481482,2
5892,42.36363636363637,38.70909090909091,38.56363636363636,43.63636363636363,43.654545454545456,47.872727272727275,53.96363636363636,51.2,59.81818181818182,11.363636363636363,67.05454545454545,52.45454545454545,2
5893,43.27472527472528,39.73626373626374,41.0989010989011,49.62637362637363,51.94505494505494,58.53846153846154,64.62637362637362,61.472527472527474,69.41758241758242,16.978021978021978,75.73626373626374,59.582417582417584,2
5894,44.0,39.79245283018868,40.0377358490566,47.77358490566038,49.39622641509434,54.16981132075472,59.528301886792455,56.83018867924528,64.9622641509434,16.11320754716981,74.33962264150944,60.62264150943396,1
5895,44.276923076923076,39.83076923076923,40.61538461538461,49.84615384615385,51.33846153846154,55.753846153846155,60.96923076923077,57.95384615384615,65.33846153846154,16.16923076923077,72.84615384615384,62.16923076923077,2
5896,44.166666666666664,40.5,41.47435897435897,49.62820512820513,51.11538461538461,56.166666666666664,61.84615384615385,59.51282051282051,67.35897435897436,16.71794871794872,77.0,63.15384615384615,1
5897,43.13265306122449,39.19387755102041,40.09183673469388,48.01020408163265,50.265306122448976,57.36734693877551,63.51020408163265,60.41836734693877,68.66326530612245,17.071428571428573,74.95918367346938,59.40816326530612,13
5902,42.25581395348837,38.74418604651163,38.651162790697676,44.02325581395349,44.325581395348834,48.72093023255814,54.81395348837209,52.348837209302324,60.627906976744185,11.69767441860465,64.90697674418605,49.83720930232558,2
5903,45.0,41.93617021276596,42.723404255319146,50.53191489361702,52.148936170212764,57.212765957446805,63.1063829787234,60.255319148936174,68.57446808510639,16.0,77.53191489361703,63.297872340425535,1
5904,45.10526315789474,42.29824561403509,43.29824561403509,51.175438596491226,52.29824561403509,57.473684210526315,63.01754385964912,60.40350877192982,68.52631578947368,16.0,77.3859649122807,64.21052631578948,13
5905,43.359173126614984,40.43927648578811,40.48062015503876,46.22222222222222,46.11369509043928,49.700258397932814,55.935400516795866,53.328165374677006,62.13695090439276,11.912144702842378,76.60981912144703,61.395348837209305,1
5906,42.37007874015748,39.92125984251968,40.04724409448819,45.803149606299215,46.51968503937008,52.08661417322835,59.32283464566929,56.58267716535433,66.11811023622047,12.669291338582678,76.14960629921259,59.55118110236221,13
5907,44.0,42.06194690265487,43.30088495575221,50.89380530973451,51.0353982300885,55.76106194690266,62.469026548672566,59.39823008849557,68.52212389380531,13.0,77.31858407079646,59.150442477876105,1
5910,45.0,42.2,42.983333333333334,50.6,51.916666666666664,57.13333333333333,63.233333333333334,60.43333333333333,68.76666666666667,16.0,78.06666666666666,63.53333333333333,1
5911,43.111111111111114,41.44444444444444,42.333333333333336,48.611111111111114,50.5,60.22222222222222,68.66666666666667,64.27777777777777,74.94444444444444,14.0,70.33333333333333,50.44444444444444,1
5912,45.0,43.65217391304348,47.17391304347826,58.391304347826086,59.73913043478261,66.0,74.73913043478261,70.21739130434783,80.47826086956522,14.91304347826087,83.8695652173913,61.78260869565217,2
5913,44.0,41.97435897435897,44.243589743589745,53.46153846153846,54.34615384615385,60.01282051282051,67.71794871794872,64.08974358974359,74.55128205128206,13.73076923076923,81.33333333333333,61.67948717948718,2
